Tweet ID,Conversation ID,Depth,Username,Tweet,Date,Personal Attack?
677,100041,2,SKeithPryor,@essenviews Not will! @215K deaths so far He already has and theres no stopping in sight!  https://t.co/sD6BDaV4gp,10/11/20 20:00,neg
678,100041,3,lorelei55192275,"@SKeithPryor @essenviews @215k You’re Going To Prison, Dumpty! And SOON!",10/12/20 7:15,pos
679,100042,1,Tyrannogenius,"@hodgetwins It's already ""red"" with fires enhanced by climate change. And yes people are tired of stupidity, that is why they will #VoteBlueToEndThisNightmare.",10/26/20 19:50,neg
680,100042,2,Tyrannogenius,"@hodgetwins For example, Trump's second favorite network (after OANN) is following his lead in running from the truth about this virus.  https://t.co/cXpg0sQ9w2",10/26/20 19:51,neg
681,100042,3,MthaFkaJones,@Tyrannogenius @hodgetwins Is climate change burning your Forrest? Move to colorful Texas where they have more forest yet it is not affected by climate change. Texas forests are not burning to the ground. How? I have no idea but democrats have been trying to explain it to me.,10/26/20 20:42,neg
682,100042,4,DangerWillRob10,@MthaFkaJones @Tyrannogenius @hodgetwins Santa Anna winds and lack of forest management leads to their “climate change “.,10/26/20 20:45,neg
683,100043,1,DawnTJ90,Climate Change 101:  Humans won't adapt to climate change! 😭  Chimps will adapt to climate change! 🐵  https://t.co/fzQc3wMJN0,11/11/20 18:51,neg
684,100043,2,KeithBeatle56,@DawnTJ90 If you don’t adapt to climate change you will die. It has been proven over and over.,11/12/20 9:13,neg
685,100043,3,DawnTJ90,@KeithBeatle56 Adapt Move or Die  Those are the only options.,11/12/20 9:20,neg
686,100044,1,JustinTrudeau,"I spoke on the phone with @MinPres Rutte today. We caught each other up on what we’re doing to protect people from COVID-19, and we agreed to keep advancing our shared priorities - like fighting climate change and promoting human rights - together.",11/16/20 18:50,neg
687,100044,2,sha_shaggy,@JustinTrudeau Leadership. Greatly appreciated.,11/16/20 18:57,neg
688,100044,3,paigeisntme,@sha_shaggy @JustinTrudeau @MinPres wake me up when it’s january 😩,11/16/20 20:00,neg
689,100045,1,LisaMaxResist,Is there anyone out there but me that's focusing on this present day? That feels elated and hopeful for our future as Americans and citizens of the world? Who is glad to have an administration in place that believes in science and climate change? I still see so much negativity 🙁,11/21/20 18:46,neg
690,100045,2,Iweyer2,"@LisaMaxResist All depends on what one is going through. It’s hard for some, myself included, I have grandkids I adore, but their parents are taking covid differently than myself and I feel I am missing out, but don’t want to chance it. It’s a daily struggle for me.",11/21/20 19:43,neg
691,100045,3,LisaMaxResist,"@Iweyer2 Positivity and happiness is a choice… December 14th I was run over by a pick up truck while walking down the street and bed ridden for 2 months and then the pandemic hit! My children and grandchildren live in 3 different states. I chose to get up, out of my wheelchair and walk!",11/21/20 22:32,neg
692,100045,4,PoliteTroll2020,"@LisaMaxResist @Iweyer2 Wow, I am in awe of your positivity and resilience!  You are a wise one to focus on the good stuff!  I am inspired to get in more activity into my normal day",11/22/20 0:03,neg
693,100046,1,marcdaalder,"Newsroom understands New Zealand may be excluded from a summit of high-profile, high-ambition global leaders on climate change over concerns it is not doing enough to reduce emissions. #climatechange #nzpol  https://t.co/H3JgItvrvX",11/26/20 18:48,neg
694,100046,2,garethlawes,@marcdaalder I voted Green. I’m actually quite pissed off that Labour managed to govern alone as now they are National lite.   We need a radical shift in thinking with both our social and ecological goals.   When the US and NZ were their most prosperous the top tax rates were 60-70%.,11/26/20 19:31,neg
695,100046,3,vincristine,@garethlawes @marcdaalder It been a month,11/26/20 21:24,neg
696,100047,1,DeLowDown,"Solving climate change is not about “saving the earth.” The earth will be fine in the long run either way.  Solving climate change is about saving ourselves, because while the earth might be ok either way, we will not if we don’t take bold action.",12/21/20 18:56,neg
697,100047,2,irejoyyce,"@DeLowDown Oh, sounds like a lawyer speaking. Lol How do you feel?",12/21/20 19:05,neg
698,100047,3,DeLowDown,"@irejoyyce Working on it!! Feeling fine thankfully, I appreciate you checking!!",12/21/20 19:13,neg
699,100047,4,GarrenGroom,@DeLowDown 🏋🏽‍♂️ 👌👌👌,12/21/20 19:15,neg
700,100048,1,GalGadot,To stop wars and climate change #WW84WatchParty,12/26/20 18:44,neg
701,100048,2,tresdessert,@GalGadot That’s two things,12/26/20 19:44,neg
702,100048,3,yogaACAB,"@tresdessert @GalGadot huh, end wars, that's an interesting one considering.....",12/26/20 20:14,neg
703,100049,1,CeddyOrNot,"Ooooooooooh BITCH! I don't care what y'all say about CANCEL CULTURE and how bad it is, but THIS RAPIST deserves to be cancelledt.  You know who else should join him? Idiots who say women need to start covering up to avoid r*pe. Fuck y'all too!  https://t.co/JWpz1ARqOL",1/6/20 17:51,pos
704,100049,2,BryttniTV,"@CeddyOrNot Some gross guy posted about ""how women can avoid"" that happening to them the other day. His ""advice"" was littered with awful victim shaming.  Someone was brave enough to share their story and his response was basically, ""well you should surround yourself with better men.""",1/7/20 19:40,neg
705,100049,3,BryttniTV,"@CeddyOrNot It is NEVER the victim's fault. Hold the people doing illegal, horrible things accountable instead.",1/7/20 19:40,neg
706,100050,1,Agentsmith212,"Welp, a banter guy got caught by 'cancel culture' . Filed under things ya just hate to see.",1/11/20 17:41,neg
707,100050,2,okiefrommn,@Agentsmith212 I missed something tho . Has anything happened to Herman due to his comment?,1/11/20 18:18,neg
708,100050,3,Agentsmith212,@okiefrommn I don't believe so. just called out.,1/11/20 18:19,neg
709,100050,4,okiefrommn,@Agentsmith212 Ok,1/11/20 18:19,neg
710,100051,1,F1NN5TER,"People are mad at Dream, I wanna be cancelled too  - brussel sprouts are kinda good - coffee suuuucks - BTS haven’t made a good song - I don’t care about using plastic straws - beaches aren’t that great (sand) - cancel culture makes no goddamn sense",1/16/20 18:45,neg
711,100051,2,ProbablyNotRin,"@F1NN5TER Unstanned   Smh How could you  Wow  And I thought u were a good Person.  Not even trying to save the turtles.  I bet you also drink orange juice after brushing your teeth...  (If someones actually doing that, I am scared of you)",1/17/20 1:44,neg
712,100051,3,not__benny,"@ProbablyNotRin @F1NN5TER I used to drink apple juice after i brushed my teeth when i was little, idk how i managed that 😳😳",1/17/20 2:41,neg
713,100051,4,RedCannotSing,@BennyIsShy @ProbablyNotRin @F1NN5TER Be scared mortal. I drink milk after brushing my teeth. &gt;:),1/19/20 19:17,neg
714,100052,1,Dragonhighking1,"This right here is total sjw bullshit..cancel culture hypocrisy..they have no talent themselves so they attack a great writer, so Lovecraft was supposedly racist..different times &amp; society, it doesn't lessen the man's many contributions to Horror, Fantasy &amp; Sci Fi  https://t.co/i53aWAVItb",1/21/20 18:03,neg
715,100052,2,tsgaaf,@Dragonhighking1 Why bring up the cat?,1/22/20 21:56,neg
716,100052,3,Dragonhighking1,@tsgaaf Who knows..sjw logic..,1/22/20 21:58,neg
717,100053,1,JebTube,"If I lose followers for this, I don't care. They weren't old or mature enough to handle it anyway.  Stop drinking the laced blue Kool-Aid, stop going on cancel culture witch hunts. Stop. Think. Use the fucking head on your shoulders, not the one you got perkin' out of your pants.",2/6/20 16:56,pos
718,100053,2,itsamike,@BlackHoodedBoi @premydaremy That pseudonym rings a bell…,2/6/20 18:33,neg
719,100053,3,TheTrueandHone1,@itsamike @BlackHoodedBoi @premydaremy  https://t.co/38UzBilyPE,2/7/20 0:57,neg
720,100054,1,DiegoDaSilvaTV,Eventually I'm gunna have to stream on mixer cause modern day cancel culture will rip thru my ass like a teacher ripping a bad essay,2/21/20 17:34,neg
721,100054,2,_masisl_,@DiegoDaSilvaTV ok but like i couldn’t even figure out how to make a mixer account,2/21/20 21:14,neg
722,100054,3,DiegoDaSilvaTV,"@_masisl_ Ahh, let's just do YouTube instead seems easier",2/21/20 21:15,neg
723,100054,4,GrayyGrayyy,@DiegoDaSilvaTV Yayyy! But will it be the same with overlays and such?,2/22/20 10:46,neg
724,100055,1,JackPosobiec,I am against cancel culture and that ABC reporter did nothing that should have gotten him suspended,2/26/20 17:41,neg
725,100055,2,phadedjaded,@JackPosobiec seems fairly mild to me as well unless the establishment is bothered that someone admitted to being a socialist /shrug,2/26/20 17:42,neg
726,100055,3,nadinecarroll,"@phadedjaded @JackPosobiec Half the damn newsroom is socialist, why should that bother them? No, ABC said what Wright’s fault was: he harmed ABC’s reputation. (By telling the truth about them.)",2/26/20 17:45,neg
727,100056,1,walterkirn,"The last word on cancel culture, limiting free speech, and filtering the press and social media  to keep out alleged disinformation, etc. This was written, strangely enough, in 1840   Alexis De Tocqueville:  https://t.co/hOfecnt5de",3/1/20 16:58,neg
728,100056,2,mskathleenquinn,"@walterkirn What's difficult is that we now have powerful factions within the most powerful print and TV media who use national media to silence writers, comedians and fellow journalists, and those who might employ them,  for behavior unrelated to their work as well as unconventional opinon.",3/1/20 17:13,neg
729,100056,3,mskathleenquinn,"@walterkirn need I add that a lot of this is being done under the color of journalism, and people are getting prizes for it from professional organizations!",3/1/20 17:14,neg
730,100056,4,walterkirn,@mskathleenquinn I know. It’s sickening,3/1/20 17:15,neg
731,100057,1,SYRmotsag,Crap now I am part of #CancelCulture... this seems like overkill no?,3/6/20 18:34,neg
732,100057,2,Buckeyes6239,"@SYRmotsag I don't think he deserved to be fired, but I'd be lying if I said I wasn't incredibly amused. If he got fired over just the question at the combine that would be ludicrous, but the doubling-down and blaming Okudah's injury on playing sloppy was a really bad look.",3/6/20 18:42,neg
733,100057,3,hunter5027,"@Buckeyes6239 @SYRmotsag My issue is we turn on ESPN and Fox Sports and see guys getting paid way more money than they should to make awful takes as well. In fact, most he thrive off being contrarians and taking dumb stances. This guy should not have got fired over a fucking stupid combine question",3/6/20 20:02,neg
734,100058,1,mtracey,Cancel culture has finally prevailed thanks to the coronavirus,3/11/20 19:45,pos
735,100058,2,SMoran99,@mtracey Not if Australia and their Healthcare for All can help it 👇   https://t.co/mC7yjj4S0e,3/11/20 20:18,neg
736,100058,3,M_barnesy,@SMoran99 @mtracey Same in Italy.  Free government healthcare is a disaster,3/11/20 20:23,neg
737,100059,1,Hippie_pierre,@sphgjr @rakin_indollars I know we are mad at Kanye for lying and hurting Taylor so badly but we need to stop with cancel culture. You can't cancel a person.,3/21/20 17:26,neg
738,100059,2,sphgjr,@Hippie_pierre @rakin_indollars they literally did that to taylor. imagine getting so much people to hate on you when you are fighting for the truth.   #KanyeWestIsOverParty  https://t.co/glVFa4cTbW,3/21/20 20:50,neg
739,100059,3,sgroves45,@sphgjr @Babihoti Tired of making shitty music?,3/21/20 20:51,neg
740,100060,1,ChrisRGun,I wish cancel culture worked on viruses.,4/11/20 16:56,neg
741,100060,2,pka_yoshidaa,@ChrisRGun nah it's useless against real issues,4/11/20 16:57,neg
742,100060,3,e_werd,@pka_yoshidaa @ChrisRGun  https://t.co/1eTuNjFFlP,4/11/20 16:58,neg
743,100061,1,jared_hartless,"@thatsnotariel @netflix No, because all the people you're referring to are against cancel culture because cancel culture is ridiculous.",5/6/20 18:26,neg
744,100061,2,jared_hartless,@thatsnotariel @netflix Y'all loved this one huh☺️😂,5/6/20 21:59,neg
